rank,team,club,teamID,gp,w,l,d,pts,ppg,gf,ga,gd
1,World Class FC ECNL GU16,World Class FC,20357,16,15,0,1,46,2.88,38,6,32
2,Connecticut FC ECNL GU16,Connecticut FC,11478,16,11,4,1,34,2.13,35,20,15
3,SUSA FC ECNL GU16,SUSA FC,20356,16,9,3,4,31,1.94,26,10,16
4,FC Stars Blue ECNL GU16,FC Stars,19892,16,6,7,3,21,1.31,18,20,-2
5,Scorpions Soccer ECNL GU16,Scorpions SC,20355,16,6,8,2,20,1.25,19,24,-5
6,East Meadow SC ECNL GU16,East Meadow Soccer Club,35275,16,5,7,4,19,1.19,17,17,0
7,PDA White ECNL GU16,Players Development Academy,1827,16,3,8,5,14,0.88,15,33,-18
8,FC Stars White ECNL GU16,FC Stars,11665,16,3,12,1,10,0.63,15,37,-22
9,FSA FC ECNL GU16,FSA FC,9180,16,2,11,3,9,0.56,14,30,-16
