rank,team,club,teamID,gp,w,l,d,pts,ppg,gf,ga,gd
1,World Class FC ECNL GU17,World Class FC,12262,16,14,1,1,43,2.69,47,10,37
2,FC Stars Blue ECNL GU17,FC Stars,19893,16,11,2,3,36,2.25,40,11,29
3,PDA White ECNL GU17,Players Development Academy,1866,16,8,5,3,27,1.69,19,18,1
4,Scorpions Soccer ECNL GU17,Scorpions SC,12257,16,7,5,4,25,1.56,27,19,8
5,SUSA FC ECNL GU17,SUSA FC,19410,16,7,6,3,24,1.5,25,23,2
6,FC Stars White ECNL GU17,FC Stars,7119,16,6,8,2,20,1.25,15,26,-11
7,Connecticut FC ECNL GU17,Connecticut FC,12258,16,3,8,5,14,0.88,13,18,-5
8,FSA FC ECNL GU17,FSA FC,12259,16,3,11,2,11,0.69,12,28,-16
9,East Meadow SC ECNL GU17,East Meadow Soccer Club,12266,16,1,14,1,4,0.25,14,59,-45
