date,time,type,homeTeam,homeScore,awayScore,awayTeam,complex,venue,status,matchID
2026-07-12,08:20 AM,Group Play,Pleasanton RAGE ECNL G2009/10,4,0,CESA Liberty ECNL G2010/11,60 Acres Park,Field #04,On Time,1049887
2026-07-12,08:20 AM,Group Play,Gretna Elite Academy - ECNL G10,2,0,Arizona Arsenal ECNL G10,60 Acres Park,Field #10,On Time,1049888
2026-07-12,08:40 AM,Group Play,FC Wisconsin ECNL G10,3,5,LV Heat Surf ECNL G2009/10,60 Acres Park,Field #07,On Time,1049891
2026-07-12,10:20 AM,Group Play,Dallas Texans - ECNL G10,0,4,Washington Premier ECNL G10,60 Acres Park,Field #02,On Time,1049886
2026-07-12,10:40 AM,Group Play,Placer United ECNL G2009/10,1,2,Oregon Surf ECNL G10,60 Acres Park,Field #03,On Time,1049899
2026-07-12,02:20 PM,Group Play,Colorado Rapids ECNL G10,0,1,LAFC So Cal ECNL G10,60 Acres Park,Field #22,On Time,1049900
2026-07-12,04:20 PM,Group Play,Fairfax VA Union ECNL G10,3,4,Cleveland Force SC ECNL G10,60 Acres Park,Field #10,On Time,1049901
2026-07-12,06:00 PM,Group Play,Legends FC San Diego ECNL G10,3,1,United Futbol Academy - ECNL G10,60 Acres Park,Field #05,On Time,1049897
2026-07-12,06:40 PM,Group Play,Boise Thorns FC ECNL G2009/10,2,1,COSC ECNL G10,60 Acres Park,Field #12,On Time,1049898
2026-07-13,08:20 AM,Group Play,LV Heat Surf ECNL G2009/10,1,1,Gretna Elite Academy - ECNL G10,60 Acres Park,Field #18,On Time,1049902
2026-07-13,08:20 AM,Group Play,Dallas Texans - ECNL G10,2,2,Pleasanton RAGE ECNL G2009/10,60 Acres Park,Field #22,On Time,1049903
2026-07-13,10:40 AM,Group Play,CESA Liberty ECNL G2010/11,2,1,Placer United ECNL G2009/10,60 Acres Park,Field #16,On Time,1049906
2026-07-13,12:20 PM,Group Play,Arizona Arsenal ECNL G10,2,5,Washington Premier ECNL G10,60 Acres Park,Field #02,On Time,1049908
2026-07-13,12:40 PM,Group Play,Boise Thorns FC ECNL G2009/10,2,1,Legends FC San Diego ECNL G10,60 Acres Park,Field #16,On Time,1049909
2026-07-13,02:20 PM,Group Play,COSC ECNL G10,2,2,United Futbol Academy - ECNL G10,60 Acres Park,Field #04,On Time,1049911
2026-07-13,02:40 PM,Group Play,Fairfax VA Union ECNL G10,3,4,Colorado Rapids ECNL G10,60 Acres Park,Field #16,On Time,1049913
2026-07-13,02:40 PM,Group Play,Cleveland Force SC ECNL G10,1,1,LAFC So Cal ECNL G10,60 Acres Park,Field #17,On Time,1049914
2026-07-13,04:20 PM,Group Play,Oregon Surf ECNL G10,2,1,FC Wisconsin ECNL G10,60 Acres Park,Field #22,On Time,1049917
2026-07-14,08:00 AM,Group Play,FC Wisconsin ECNL G10,1,0,CESA Liberty ECNL G2010/11,60 Acres Park,Field #05,On Time,1049933
2026-07-14,08:40 AM,Group Play,Legends FC San Diego ECNL G10,3,5,COSC ECNL G10,60 Acres Park,Field #03,On Time,1049929
2026-07-14,10:00 AM,Group Play,Washington Premier ECNL G10,0,0,Placer United ECNL G2009/10,60 Acres Park,Field #24,On Time,1049918
2026-07-14,10:20 AM,Group Play,Pleasanton RAGE ECNL G2009/10,4,2,Arizona Arsenal ECNL G10,60 Acres Park,Field #22,On Time,1049919
2026-07-14,10:40 AM,Group Play,LV Heat Surf ECNL G2009/10,3,1,Oregon Surf ECNL G10,60 Acres Park,Field #07,On Time,1049920
2026-07-14,10:40 AM,Group Play,LAFC So Cal ECNL G10,2,2,Fairfax VA Union ECNL G10,60 Acres Park,Field #08,On Time,1049921
2026-07-14,12:20 PM,Group Play,Gretna Elite Academy - ECNL G10,1,3,Dallas Texans - ECNL G10,60 Acres Park,Field #22,On Time,1049925
2026-07-14,12:40 PM,Group Play,United Futbol Academy - ECNL G10,1,4,Boise Thorns FC ECNL G2009/10,60 Acres Park,Field #08,On Time,1049926
2026-07-14,02:40 PM,Group Play,Colorado Rapids ECNL G10,1,1,Cleveland Force SC ECNL G10,60 Acres Park,Field #07,On Time,1049930
