rank,team,club,teamID,gp,w,l,d,pts,ppg,gf,ga,gd
1,Connecticut FC United ECNL G2012/13,Connecticut FC,114091,0,0,0,0,0,0.0,0,0,0
2,East Meadow Soccer Club ECNL G2012/13,East Meadow Soccer Club,134816,0,0,0,0,0,0.0,0,0,0
3,FC Stars Blue ECNL G2012/13,FC Stars,70655,0,0,0,0,0,0.0,0,0,0
4,FC Stars White ECNL G2012/13,FC Stars,81913,0,0,0,0,0,0.0,0,0,0
5,FSA FC ECNL G2012/13,FSA FC,82176,0,0,0,0,0,0.0,0,0,0
6,Scorpions SC ECNL G2012/13,Scorpions SC,94742,0,0,0,0,0,0.0,0,0,0
7,Select ECNL G2012/13,Select,134371,0,0,0,0,0,0.0,0,0,0
8,SUSA FC ECNL G2012/13,SUSA FC,95340,0,0,0,0,0,0.0,0,0,0
9,World Class FC ECNL G2012/13,World Class FC,64207,0,0,0,0,0,0.0,0,0,0
