date,time,type,homeTeam,homeScore,awayScore,awayTeam,complex,venue,status,matchID
2026-12-06,TBD,Group Play,Select ECNL G2009/10,,,Scorpions SC ECNL G2009/10,,,On Time,1071577
2026-12-12,TBD,Group Play,FC Stars Blue ECNL G2009/10,,,FSA FC ECNL G2009/10,,,On Time,1071580
2026-12-12,TBD,Group Play,FC Stars White ECNL G2009/10,,,Scorpions SC ECNL G2009/10,,,On Time,1071583
2026-12-12,TBD,Group Play,Connecticut FC United ECNL G2009/10,,,World Class FC ECNL G2009/10,,,On Time,1071586
2026-12-13,TBD,Group Play,FC Stars Blue ECNL G2009/10,,,Scorpions SC ECNL G2009/10,,,On Time,1071589
2026-12-13,TBD,Group Play,FC Stars White ECNL G2009/10,,,FSA FC ECNL G2009/10,,,On Time,1071592
2026-12-19,TBD,Group Play,FC Stars White ECNL G2009/10,,,Select ECNL G2009/10,,,On Time,1071595
2026-12-19,TBD,Group Play,World Class FC ECNL G2009/10,,,East Meadow Soccer Club ECNL G2009/10,,,On Time,1071601
2026-12-19,03:30 PM,Group Play,FSA FC ECNL G2009/10,,,SUSA FC ECNL G2009/10,FSA-Farmington Sports Arena,Field 6,On Time,1071598
2026-12-20,TBD,Group Play,World Class FC ECNL G2009/10,,,SUSA FC ECNL G2009/10,,,On Time,1071607
2026-12-20,12:30 PM,Group Play,FSA FC ECNL G2009/10,,,East Meadow Soccer Club ECNL G2009/10,FSA-Farmington Sports Arena,Field 8,On Time,1071604
2027-02-27,TBD,Group Play,FC Stars White ECNL G2009/10,,,FC Stars Blue ECNL G2009/10,,,On Time,1071745
2027-02-28,03:30 PM,Group Play,FSA FC ECNL G2009/10,,,World Class FC ECNL G2009/10,FSA-Farmington Sports Arena,Field 6,On Time,1071610
2027-03-06,TBD,Group Play,Scorpions SC ECNL G2009/10,,,FC Stars Blue ECNL G2009/10,,,On Time,1071613
2027-03-06,TBD,Group Play,Select ECNL G2009/10,,,FC Stars White ECNL G2009/10,,,On Time,1071616
2027-03-06,TBD,Group Play,Connecticut FC United ECNL G2009/10,,,SUSA FC ECNL G2009/10,,,On Time,1071622
2027-03-06,06:00 PM,Group Play,East Meadow Soccer Club ECNL G2009/10,,,FSA FC ECNL G2009/10,East Meadow Field of Dreams,South Turf,On Time,1071619
2027-03-07,TBD,Group Play,Select ECNL G2009/10,,,FC Stars Blue ECNL G2009/10,,,On Time,1071625
2027-03-07,TBD,Group Play,Scorpions SC ECNL G2009/10,,,FC Stars White ECNL G2009/10,,,On Time,1071628
2027-03-07,TBD,Group Play,SUSA FC ECNL G2009/10,,,FSA FC ECNL G2009/10,,,On Time,1071631
