rank,team,club,teamID,gp,w,l,d,pts,ppg,gf,ga,gd
1,Connecticut FC United ECNL G2011/12,Connecticut FC,82332,0,0,0,0,0,0.0,0,0,0
2,East Meadow Soccer Club ECNL G2011/12,East Meadow Soccer Club,134811,0,0,0,0,0,0.0,0,0,0
3,FC Stars Blue ECNL G2011/12,FC Stars,61500,0,0,0,0,0,0.0,0,0,0
4,FC Stars White ECNL G2011/12,FC Stars,61270,0,0,0,0,0,0.0,0,0,0
5,FSA FC ECNL G2011/12,FSA FC,69502,0,0,0,0,0,0.0,0,0,0
6,Scorpions SC ECNL G2011/12,Scorpions SC,81552,0,0,0,0,0,0.0,0,0,0
7,Select ECNL G2011/12,Select,134372,0,0,0,0,0,0.0,0,0,0
8,SUSA FC ECNL G2011/12,SUSA FC,68848,0,0,0,0,0,0.0,0,0,0
9,World Class FC ECNL G2011/12,World Class FC,48903,0,0,0,0,0,0.0,0,0,0
