rank,team,club,teamID,gp,w,l,d,pts,ppg,gf,ga,gd
1,Connecticut FC United ECNL G2010/11,Connecticut FC,82324,0,0,0,0,0,0.0,0,0,0
2,East Meadow Soccer Club ECNL G2010/11,East Meadow Soccer Club,134807,0,0,0,0,0,0.0,0,0,0
3,FC Stars Blue ECNL G2010/11,FC Stars,46955,0,0,0,0,0,0.0,0,0,0
4,FC Stars White ECNL G2010/11,FC Stars,46951,0,0,0,0,0,0.0,0,0,0
5,FSA FC ECNL G2010/11,FSA FC,60789,0,0,0,0,0,0.0,0,0,0
6,Scorpions SC ECNL G2010/11,Scorpions SC,69533,0,0,0,0,0,0.0,0,0,0
7,Select ECNL G2010/11,Select,134373,0,0,0,0,0,0.0,0,0,0
8,SUSA FC ECNL G2010/11,SUSA FC,59943,0,0,0,0,0,0.0,0,0,0
9,World Class FC ECNL G2010/11,World Class FC,40890,0,0,0,0,0,0.0,0,0,0
