rank,team,club,teamID,gp,w,l,d,pts,ppg,gf,ga,gd
1,FC Alliance TN ECNL G2010/11,FC Alliance TN,134641,0,0,0,0,0,0.0,0,0,0
2,FC Pride Elite ECNL G2010/11,FC Pride,45765,0,0,0,0,0,0.0,0,0,0
3,Indy Eleven ECNL G2010/11,Indy Eleven Academy,84176,0,0,0,0,0,0.0,0,0,0
4,Ohio Elite SA ECNL G2010/11,Ohio Elite Soccer Academy,69945,0,0,0,0,0,0.0,0,0,0
5,Racing Louisville Academy ECNL G2010/11,LouCity / Racing Youth Academy,133002,0,0,0,0,0,0.0,0,0,0
6,Tennessee SC ECNL G2010/11,Tennessee SC,133465,0,0,0,0,0,0.0,0,0,0
