date,time,type,homeTeam,homeScore,awayScore,awayTeam,complex,venue,status,matchID
2026-12-12,TBD,Group Play,Tennessee SC ECNL G2011/12,,,FC Alliance TN ECNL G2011/12,,,On Time,1132874
2026-12-12,11:00 AM,Group Play,Racing Louisville Academy ECNL G2011/12,,,Ohio Elite SA ECNL G2011/12,Lynn Family Sports Vision & Training Facility,Field 4,On Time,1132868
2026-12-12,02:00 PM,Group Play,Indy Eleven ECNL G2011/12,,,FC Pride Elite ECNL G2011/12,Grand Park ,Field 6,On Time,1132871
2026-12-13,11:00 AM,Group Play,Racing Louisville Academy ECNL G2011/12,,,FC Pride Elite ECNL G2011/12,Lynn Family Sports Vision & Training Facility,Field 4,On Time,1132880
2027-02-13,TBD,Group Play,Tennessee SC ECNL G2011/12,,,Ohio Elite SA ECNL G2011/12,,,On Time,1132883
2027-02-13,TBD,Group Play,FC Alliance TN ECNL G2011/12,,,Racing Louisville Academy ECNL G2011/12,,,On Time,1132886
2027-02-13,10:00 AM,Group Play,Ohio Elite SA ECNL G2011/12,,,Indy Eleven ECNL G2011/12,Seven Hills School,Lower Field,On Time,1132877
2027-02-14,TBD,Group Play,Tennessee SC ECNL G2011/12,,,Racing Louisville Academy ECNL G2011/12,,,On Time,1132889
2027-02-14,TBD,Group Play,FC Alliance TN ECNL G2011/12,,,Ohio Elite SA ECNL G2011/12,,,On Time,1132892
2027-02-27,TBD,Group Play,Tennessee SC ECNL G2011/12,,,Cleveland Force SC ECNL G2011/12,,,On Time,1132895
2027-02-27,TBD,Group Play,FC Alliance TN ECNL G2011/12,,,Internationals SC ECNL G2011/2012,,,On Time,1132898
2027-02-28,TBD,Group Play,Tennessee SC ECNL G2011/12,,,Internationals SC ECNL G2011/2012,,,On Time,1132901
2027-02-28,TBD,Group Play,FC Alliance TN ECNL G2011/12,,,Cleveland Force SC ECNL G2011/12,,,On Time,1132904
2027-03-06,TBD,Group Play,FC Pride Elite ECNL G2011/12,,,Indy Eleven ECNL G2011/12,,,On Time,1132919
