rank,team,club,teamID,gp,w,l,d,pts,ppg,gf,ga,gd
1,Cleveland Force SC ECNL G2009/10,Cleveland Force SC,46986,0,0,0,0,0,0.0,0,0,0
2,GTFC Impact ECNL G2009/10,GTFC Impact,108209,0,0,0,0,0,0.0,0,0,0
3,Internationals SC ECNL G2009/2010,Internationals SC,47002,0,0,0,0,0,0.0,0,0,0
4,Ohio Premier ECNL G2009/10,Ohio Premier,65018,0,0,0,0,0,0.0,0,0,0
5,Pittsburgh Riverhounds ECNL G2009/10,Pittsburgh Riverhounds,60737,0,0,0,0,0,0.0,0,0,0
6,WNY Flash ECNL G2009/10,WNY Flash Academy,47037,0,0,0,0,0,0.0,0,0,0
