rank,team,club,teamID,gp,w,l,d,pts,ppg,gf,ga,gd
1,Cleveland Force SC ECNL G2010/11,Cleveland Force SC,60170,0,0,0,0,0,0.0,0,0,0
2,GTFC Impact ECNL G2010/11,GTFC Impact,108210,0,0,0,0,0,0.0,0,0,0
3,Internationals SC ECNL G2010/2011,Internationals SC,54724,0,0,0,0,0,0.0,0,0,0
4,Ohio Premier ECNL G2010/11,Ohio Premier,65017,0,0,0,0,0,0.0,0,0,0
5,Pittsburgh Riverhounds ECNL G2010/11,Pittsburgh Riverhounds,82213,0,0,0,0,0,0.0,0,0,0
6,WNY Flash ECNL G2010/11,WNY Flash Academy,36933,0,0,0,0,0,0.0,0,0,0
