rank,team,club,teamID,gp,w,l,d,pts,ppg,gf,ga,gd
1,FC Stars Blue ECNL G09,FC Stars,36636,14,10,2,2,32,2.29,24,13,11
2,SUSA FC ECNL G09,SUSA FC,46963,14,9,2,3,30,2.14,23,5,18
3,World Class FC  ECNL G09,World Class FC,46959,14,8,1,5,29,2.07,28,8,20
4,Scorpions SC ECNL G09,Scorpions SC,36639,14,7,2,5,26,1.86,18,9,9
5,FSA FC ECNL G09,FSA FC,46953,14,4,9,1,13,0.93,15,31,-16
6,Connecticut FC ECNL G09,Connecticut FC,47024,14,4,9,1,13,0.93,14,23,-9
7,East Meadow SC ECNL G09,East Meadow Soccer Club,46957,14,3,9,2,11,0.79,12,26,-14
8,FC Stars White ECNL G09,FC Stars,36635,14,1,12,1,4,0.29,7,26,-19
