rank,team,club,teamID,gp,w,l,d,pts,ppg,gf,ga,gd
1,FC Stars Blue ECNL G07,FC Stars,19883,14,11,2,1,34,2.43,35,9,26
2,SUSA FC ECNL G07,SUSA FC,33738,14,10,2,2,32,2.29,38,13,25
3,World Class FC ECNL G07,World Class FC,35284,14,9,3,2,29,2.07,31,19,12
4,Connecticut FC ECNL G07,Connecticut FC,24089,14,6,5,3,21,1.5,24,17,7
5,FC Stars White ECNL G07,FC Stars,20345,14,7,7,0,21,1.5,20,22,-2
6,Scorpions SC ECNL G07,No Club Selection,35282,14,5,7,2,17,1.21,24,23,1
7,FSA FC ECNL G07,FSA FC,14745,14,2,12,0,6,0.43,10,49,-39
8,East Meadow SC ECNL G07,East Meadow Soccer Club,35274,14,1,13,0,3,0.21,5,35,-30
