rank,team,club,teamID,gp,w,l,d,pts,ppg,gf,ga,gd
1,Indy Eleven Pro Academy ECNL G07,Indy Eleven Academy,23407,16,13,2,1,40,2.5,46,9,37
2,Tennessee Soccer Club ECNL G07,Tennessee SC,35277,16,7,3,6,27,1.69,34,23,11
3,FC Pride Elite ECNL G07,No Club Selection,35239,16,4,8,4,16,1.0,27,40,-13
4,Ohio Elite Soccer Academy ECNL G07,Ohio Elite Soccer Academy,35241,16,3,8,5,14,0.88,28,50,-22
5,FC Alliance ECNL G07,FC Alliance TN,35238,16,3,10,3,12,0.75,25,51,-26
6,Racing Louisville Academy ECNL G07,Racing Louisville Academy,45894,16,2,12,2,8,0.5,9,52,-43
