date,time,type,homeTeam,homeScore,awayScore,awayTeam,complex,venue,status,matchID
2023-12-09,10:00 AM,Group Play,FC DELCO ECNL G09,2,2,Match Fit Academy ECNL G09,Proving Grounds,1,On Time,501210
2023-12-09,10:00 AM,Group Play,Penn Fusion SA ECNL G09,4,1,PDA White ECNL G09,Penn Fusion Kildare's Turf ,Stadium,On Time,501326
2023-12-16,02:30 AM,Group Play,Maryland United FC ECNL G09,1,0,Bethesda SC ECNL G09,Indian Creek,Field 1,On Time,501086
2023-12-16,09:00 AM,Group Play,Pipeline SC ECNL G09,1,1,FC DELCO ECNL G09,Mercy High School,Field 1,On Time,501138
2023-12-16,09:00 AM,Group Play,PDA South ECNL G09,0,5,HEX FC Bucks ECNL G09,Westampton Sports Complex,Field 2,On Time,501170
2023-12-16,09:00 AM,Group Play,Match Fit Academy ECNL G09,2,1,Penn Fusion SA ECNL G09,Morris Catholic High School,Field 2 Lower,On Time,501246
2024-01-27,10:00 AM,Group Play,PDA White ECNL G09,3,0,Pipeline SC ECNL G09,PDA ,Field 5,On Time,501282
2024-01-28,02:00 PM,Group Play,PDA Blue ECNL G09,4,0,PDA South ECNL G09,PDA Main Complex,Field 5,On Time,501290
2024-02-10,09:00 AM,Group Play,Pipeline SC ECNL G09,0,2,Match Fit Academy ECNL G09,Mercy High School,Field 1,On Time,501222
2024-02-11,12:45 PM,Group Play,Bethesda SC ECNL G09,0,3,Match Fit Academy ECNL G09,MLK Rec Park,Field 1,On Time,501202
2024-02-24,09:00 AM,Group Play,Match Fit Academy ECNL G09,3,1,PDA White ECNL G09,Sycamore Sports Complex,Field 1,On Time,501322
2024-02-24,10:00 AM,Group Play,PDA Blue ECNL G09,4,0,Bethesda SC ECNL G09,PDA Main Complex,Field 5,On Time,501074
2024-02-24,12:30 PM,Group Play,Pipeline SC ECNL G09,0,2,Penn Fusion SA ECNL G09,Mercy High School,Field 1,On Time,501250
2024-02-24,02:45 PM,Group Play,PDA South ECNL G09,0,0,Maryland United FC ECNL G09,Westampton Sports Complex,Field 2,On Time,501194
2024-02-24,03:15 PM,Group Play,FC DELCO ECNL G09,4,1,HEX FC Bucks ECNL G09,Proving Grounds,6,On Time,501154
2024-02-25,12:00 PM,Group Play,PDA White ECNL G09,0,3,Penn Fusion SA ECNL G09,PDA ,Field 5,On Time,501258
2024-03-02,01:30 PM,Group Play,Maryland United FC ECNL G09,0,0,PDA South ECNL G09,Rockburn Park,Field 5,On Time,501302
2024-03-03,10:30 AM,Group Play,Bethesda SC ECNL G09,0,0,PDA South ECNL G09,Montgomery Blair HS,Stadium Field,On Time,501286
2024-03-09,10:00 AM,Group Play,Match Fit Academy ECNL G09,2,0,FC DELCO ECNL G09,Morris Catholic High School,Field 2 Lower,On Time,501130
2024-03-09,12:00 PM,Group Play,Maryland United FC ECNL G09,3,2,HEX FC Bucks ECNL G09,Indian Creek,Field 1,On Time,501158
2024-03-09,12:30 PM,Group Play,PDA South ECNL G09,0,4,PDA Blue ECNL G09,Westampton Sports Complex,Field 2,On Time,501118
2024-03-10,09:00 AM,Group Play,Bethesda SC ECNL G09,0,4,HEX FC Bucks ECNL G09,The Academy of the Holy Cross,Field 1,On Time,501146
2024-03-10,11:00 AM,Group Play,Match Fit Academy ECNL G09,8,0,Pipeline SC ECNL G09,Morris Catholic High School,Field 2 Lower,On Time,501274
2024-03-10,01:00 PM,Group Play,Penn Fusion SA ECNL G09,2,0,FC DELCO ECNL G09,USTC,Field 1,On Time,501134
2024-03-14,07:45 PM,Group Play,PDA Blue ECNL G09,5,0,PDA White ECNL G09,PDA Main Complex,Field 5,On Time,501314
2024-03-24,09:00 AM,Group Play,PDA Blue ECNL G09,2,0,Maryland United FC ECNL G09,PDA South,Field 2,On Time,501182
2024-03-24,11:30 AM,Group Play,PDA White ECNL G09,0,0,FC DELCO ECNL G09,PDA ,Field 5,On Time,501142
2024-04-07,08:30 AM,Group Play,Bethesda SC ECNL G09,1,3,Maryland United FC ECNL G09,Maryland Soccerplex,Field 1,On Time,501178
2024-04-07,09:00 AM,Group Play,HEX FC Bucks ECNL G09,0,0,PDA South ECNL G09,Council Rock South High School,Turf,On Time,501298
2024-04-07,10:00 AM,Group Play,FC DELCO ECNL G09,2,1,Pipeline SC ECNL G09,Proving Grounds,8,On Time,501266
2024-04-09,05:45 PM,Group Play,PDA White ECNL G09,3,0,PDA South ECNL G09,PDA ,Field 2,On Time,501310
2024-04-13,10:00 AM,Group Play,PDA White ECNL G09,1,3,Match Fit Academy ECNL G09,PDA ,Field 3,On Time,501230
2024-04-13,12:45 PM,Group Play,Maryland United FC ECNL G09,1,2,PDA Blue ECNL G09,Liberty Sports Park,Field 6,On Time,501106
2024-04-13,01:00 PM,Group Play,FC DELCO ECNL G09,0,0,Penn Fusion SA ECNL G09,Proving Grounds,6,On Time,501238
2024-04-13,03:30 PM,Group Play,Maryland United FC ECNL G09,1,1,FC DELCO ECNL G09,Indian Creek,Field 1,On Time,501126
2024-04-13,05:30 PM,Group Play,Pipeline SC ECNL G09,2,1,PDA South ECNL G09,Mercy High School,Field 1,On Time,501306
2024-04-14,09:00 AM,Group Play,HEX FC Bucks ECNL G09,4,0,Bethesda SC ECNL G09,Council Rock South High School,Turf,On Time,501082
2024-04-14,11:45 AM,Group Play,FC DELCO ECNL G09,4,0,PDA White ECNL G09,Proving Grounds,6,On Time,501318
2024-04-14,01:00 PM,Group Play,Penn Fusion SA ECNL G09,1,0,Pipeline SC ECNL G09,USTC,Field 1,On Time,501278
2024-04-20,08:30 AM,Group Play,Bethesda SC ECNL G09,0,1,Pipeline SC ECNL G09,Maryland Soccerplex,Field 1,On Time,501262
2024-04-20,09:30 AM,Group Play,PDA Blue ECNL G09,0,2,HEX FC Bucks ECNL G09,PDA Main Complex,Field 3,On Time,501150
2024-04-20,11:30 AM,Group Play,PDA South ECNL G09,0,2,Penn Fusion SA ECNL G09,Westampton Sports Complex,Field 2,On Time,501254
2024-04-21,09:00 AM,Group Play,HEX FC Bucks ECNL G09,1,4,Match Fit Academy ECNL G09,Council Rock South High School,Turf,On Time,501214
2024-04-21,10:00 AM,Group Play,Pipeline SC ECNL G09,4,0,PDA White ECNL G09,Mercy High School,Field 1,On Time,501330
2024-04-27,01:30 PM,Group Play,FC DELCO ECNL G09,3,0,PDA South ECNL G09,Proving Grounds,4,On Time,501294
2024-04-27,02:00 PM,Group Play,PDA White ECNL G09,0,0,Bethesda SC ECNL G09,PDA ,Field 5,On Time,501094
2024-04-27,02:00 PM,Group Play,Penn Fusion SA ECNL G09,1,2,PDA Blue ECNL G09,USTC,Field 1,On Time,501110
2024-04-27,02:00 PM,Group Play,Pipeline SC ECNL G09,1,2,HEX FC Bucks ECNL G09,Mercy High School,Field 1,On Time,501166
2024-04-27,05:45 PM,Group Play,Match Fit Academy ECNL G09,3,0,Maryland United FC ECNL G09,Morris Catholic High School,Field 2 Lower,On Time,501190
2024-04-28,10:00 AM,Group Play,Pipeline SC ECNL G09,0,5,PDA Blue ECNL G09,Mercy High School,Field 1,On Time,501114
2024-04-28,12:00 PM,Group Play,PDA White ECNL G09,0,0,Maryland United FC ECNL G09,PDA ,Field 5,On Time,501198
