date,time,type,homeTeam,homeScore,awayScore,awayTeam,complex,venue,status,matchID
2025-06-26,08:00 AM,Bracket,Portland Thorns ECNL G09,1,4,Charlotte Independence ECNL G09,Surf Sports Park,Field 04,On Time,795258
2025-06-26,08:00 AM,Bracket,SLAMMERS FC ECNL G09,4,0,Indy Eleven Pro Academy ECNL G09,Surf Sports Park,Field 03,On Time,795261
2025-06-26,01:30 PM,Bracket,Ohio Elite SA ECNL G09,3,1,Orlando City ECNL G09,Surf Sports Park,Field A,On Time,795259
2025-06-26,01:30 PM,Bracket,Colorado Rush Academy ECNL G09,4,1,Fairfax VA Union ECNL G09,Surf Sports Park,Field B,On Time,795260
2025-06-26,01:50 PM,Bracket,Davis Legacy ECNL G09,1,5,Minnesota Thunder ECNL G09,Surf Sports Park,Field C,On Time,795264
2025-06-26,02:10 PM,Bracket,Gretna Elite Academy ECNL G09,1,1,Florida Krush ECNL G09,Surf Sports Park,Field D,On Time,795263
2025-06-26,04:20 PM,Bracket,Sting Austin ECNL G09,3,0,East Meadow SC ECNL G09,Surf Sports Park,Field 16,On Time,795257
2025-06-26,04:20 PM,Bracket,Philadelphia Ukrainian Nationals - ECNL G09,2,3,LAFC So Cal ECNL G09,Surf Sports Park,Field 17,On Time,795262
2025-06-28,10:10 AM,Bracket,Sting Austin ECNL G09,3,0,Charlotte Independence ECNL G09,Surf Sports Park,Field 10,On Time,795265
2025-06-28,10:10 AM,Bracket,Ohio Elite SA ECNL G09,2,1,Colorado Rush Academy ECNL G09,Surf Sports Park,Field 11,On Time,795266
2025-06-28,10:10 AM,Bracket,SLAMMERS FC ECNL G09,3,1,LAFC So Cal ECNL G09,Surf Sports Park,Field 12,On Time,795267
2025-06-28,10:10 AM,Bracket,East Meadow SC ECNL G09,1,2,Portland Thorns ECNL G09,Surf Sports Park,Field 07,On Time,795272
2025-06-28,10:30 AM,Bracket,Gretna Elite Academy ECNL G09,3,2,Minnesota Thunder ECNL G09,Surf Sports Park,Field 13,On Time,795268
2025-06-28,10:30 AM,Bracket,Orlando City ECNL G09,0,1,Fairfax VA Union ECNL G09,Surf Sports Park,Field 16,On Time,795273
2025-06-28,10:30 AM,Bracket,Indy Eleven Pro Academy ECNL G09,1,2,Philadelphia Ukrainian Nationals - ECNL G09,Surf Sports Park,Field 17,On Time,795274
2025-06-28,10:30 AM,Bracket,Florida Krush ECNL G09,1,2,Davis Legacy ECNL G09,Surf Sports Park,Field 14,On Time,795275
2025-06-29,12:00 PM,Bracket,Portland Thorns ECNL G09,2,1,Fairfax VA Union ECNL G09,Surf Sports Park,Field 03,On Time,795276
2025-06-29,12:00 PM,Bracket,Philadelphia Ukrainian Nationals - ECNL G09,2,3,Davis Legacy ECNL G09,Surf Sports Park,Field 04,On Time,795277
2025-06-29,12:00 PM,Bracket,Charlotte Independence ECNL G09,0,1,Colorado Rush Academy ECNL G09,Surf Sports Park,Field 05,On Time,795279
2025-06-29,12:00 PM,Bracket,LAFC So Cal ECNL G09,1,5,Minnesota Thunder ECNL G09,Surf Sports Park,Field 06,On Time,795280
2025-06-29,12:20 PM,Bracket,Sting Austin ECNL G09,0,1,Ohio Elite SA ECNL G09,Surf Sports Park,Field 07,On Time,795269
2025-06-29,12:20 PM,Bracket,East Meadow SC ECNL G09,2,1,Orlando City ECNL G09,Surf Sports Park,Field 08,On Time,795281
2025-06-29,12:20 PM,Bracket,Indy Eleven Pro Academy ECNL G09,1,2,Florida Krush ECNL G09,Surf Sports Park,Field 09,On Time,795282
2025-06-29,12:40 PM,Bracket,SLAMMERS FC ECNL G09,0,0,Gretna Elite Academy ECNL G09,Surf Sports Park,Field 14,On Time,795270
2025-07-01,08:15 AM,Bracket,Ohio Elite SA ECNL G09,0,2,Gretna Elite Academy ECNL G09,Surf Sports Park,Field 10,On Time,795271
