date,time,type,homeTeam,homeScore,awayScore,awayTeam,complex,venue,status,matchID
2025-02-22,10:45 AM,Group Play,Philadelphia Ukrainian Nationals ECNL G07/06,2,0,HEX FC Bucks ECNL G07/06,Ukrainian AMerican Sports Center,Field 6,On Time,654826
2025-02-22,01:45 PM,Group Play,PDA South ECNL G07/06,1,5,Penn Fusion SA ECNL G07/06,Westampton Sports Complex,Field 2,On Time,654926
2025-02-22,02:00 PM,Group Play,PDA White ECNL G07/06,3,0,Maryland United FC ECNL G07/06,PDA ,Field 3,On Time,654846
2025-02-22,06:00 PM,Group Play,PDA Blue ECNL G07/06,8,0,Bethesda SC ECNL G07/06,PDA Main Complex,Field 5,On Time,654750
2025-02-22,06:15 PM,Group Play,Pipeline SC ECNL G07/06,0,3,FC DELCO ECNL G07/06,Mercy High School,Field 1,On Time,654802
2025-02-23,02:00 PM,Group Play,PDA White ECNL G07/06,4,1,Bethesda SC ECNL G07/06,PDA ,Field 3,On Time,654770
2025-02-23,04:00 PM,Group Play,PDA Blue ECNL G07/06,2,0,Maryland United FC ECNL G07/06,PDA Main Complex,Field 5,On Time,654838
2025-03-08,05:15 PM,Group Play,Pipeline SC ECNL G07/06,0,8,Penn Fusion SA ECNL G07/06,Mercy High School,Field 1,On Time,654882
2025-03-08,07:00 PM,Group Play,PDA South ECNL G07/06,0,4,Philadelphia Ukrainian Nationals ECNL G07/06,Westampton Sports Complex,Field 2,On Time,654950
2025-03-09,12:45 PM,Group Play,Maryland United FC ECNL G07/06,0,1,Match Fit Academy ECNL G07/06,Liberty Sports Park,Field 2,On Time,654862
2025-03-09,07:00 PM,Group Play,PDA South ECNL G07/06,1,1,FC DELCO ECNL G07/06,Westampton Sports Complex,Field 2,On Time,654806
2025-03-15,04:00 PM,Group Play,PDA White ECNL G07/06,1,4,PDA Blue ECNL G07/06,PDA ,Field 5,On Time,654790
2025-03-29,09:00 AM,Group Play,Penn Fusion SA ECNL G07/06,5,1,Philadelphia Ukrainian Nationals ECNL G07/06,USTC,Field 1,On Time,654946
2025-03-29,04:00 PM,Group Play,PDA White ECNL G07/06,6,0,Pipeline SC ECNL G07/06,PDA (Main Complex),field 3,On Time,654906
2025-03-29,04:30 PM,Group Play,Match Fit Academy ECNL G07/06,6,0,Bethesda SC ECNL G07/06,Morris Catholic High School,Field 1 Upper,On Time,654758
2025-03-29,05:00 PM,Group Play,PDA South ECNL G07/06,0,6,PDA Blue ECNL G07/06,Westampton Sports Complex,Field 2,On Time,654786
2025-03-29,05:45 PM,Group Play,FC DELCO ECNL G07/06,0,1,HEX FC Bucks ECNL G07/06,Proving Grounds,5,On Time,654814
2025-03-30,10:15 AM,Group Play,Match Fit Academy ECNL G07/06,9,0,Pipeline SC ECNL G07/06,Morris Catholic High School,Field 2 Lower,On Time,654894
2025-03-30,10:30 AM,Group Play,Bethesda SC ECNL G07/06,2,2,FC DELCO ECNL G07/06,Maryland Soccerplex,Field 6,On Time,654794
2025-03-30,12:30 PM,Group Play,HEX FC Bucks ECNL G07/06,0,1,Penn Fusion SA ECNL G07/06,Council Rock South High School,Turf,On Time,654874
